"Core Project Number","ClinicalTrials.gov ID","Study","Study Status",
"R01HL061369","NCT00006295","Molecular & Clinical Evaluation of Low HDL Syndromes","COMPLETED",
"R01HL062684","NCT00006296","CV Risk Factors at Age 25-64 & Long-Term Medicare Costs","COMPLETED",
"R01HL062985","NCT00006297","Risk Factors for CV Disease in a Dialysis Cohort","COMPLETED",
"U01HL061744","NCT00006305","Bypass Angioplasty Revascularization Investigation in Type 2 Diabetes","COMPLETED",
"R01HL060689","NCT00006306","Effects of Chronic Ozone Exposure on Lung Function","COMPLETED",
"R01HL058904","NCT00006309","Pooling of Cohort Studies on Diet & Coronary Disease","COMPLETED",
"R01HL060826","NCT00006311","Anxiety and Vagal Control of the Heart in Coronary Disease","COMPLETED",
"R01HL063470","NCT00006314","Cytomegalovirus Spread and Reactivation in Blood Cells","COMPLETED",
"M01RR000042","NCT00006332","Treatment of Hepatocellular Carcinoma With Tetrathiomolybdate","COMPLETED",
"P30CA016059","NCT00006344","Radiation Therapy in Preventing Brain Metastases in Patients With Small Cell Lung Cancer","WITHDRAWN",
"U10CA031946","NCT00006359","Androgen Suppression Plus Radiation Therapy in Treating Patients With Prostate Cancer","COMPLETED",
"P30CA043703","NCT00006372","Combination Chemotherapy in Treating Patients With Advanced Solid Tumors","COMPLETED",
"R01DK046580","NCT00006398","Prevention of Esophageal Varices by Beta-Adrenergic Blockers","COMPLETED",
"R01HL064753","NCT00006403","Inflammation: Correlates and Prognosis in Framingham","COMPLETED",
"R01HL064925","NCT00006404","Nutrition in Pregnancy, Birth Weight, and Childhood Asthma","COMPLETED",
"R01MH060879","NCT00006418","Molecular Genetics of Schizophrenia","COMPLETED",
"P01HD033988","NCT00006428","Chronic Pain in Spinal Cord Injury","COMPLETED",
"M01RR000042","NCT00006434","Tumor Lysate Pulsed-Dendritic Cell Vaccines After High-Dose Chemotherapy for Non-Hodgkin's Lymphoma","COMPLETED",
"R01HD036075","NCT00006447","Supporting Traumatic Brain Injury (TBI) Caregivers","COMPLETED",
"R01AA012696","NCT00006449","Post-Treatment Effects of Naltrexone","COMPLETED",
"U01CA062502","NCT00006465","Combination Chemotherapy in Treating Patients With Advanced Solid Tumors","COMPLETED",
"M01RR000036","NCT00006508","Disorders of Systemic Glucose Balance","COMPLETED",
"R01HL066447","NCT00006511","Chromosome 5Q Gene Variants and Asthma-Related Traits","COMPLETED",
"U01CA076576","NCT00006929","Suramin, Paclitaxel, and Carboplatin in Treating Patients With Stage IIIB or Stage IV Non-small Cell Lung Cancer","COMPLETED",
"U01HL063942","NCT00007085","Prospective Investigation of Pulmonary Embolism Diagnosis (PIOPED II)","COMPLETED",
"R44AR045153","NCT00007241","Muscle Strengthening Device for Knee Osteoarthritis","COMPLETED",
"R01AR046265","NCT00007358","Dexamethasone Treatment for Congenital Heart Block (CHB) in Newborns With Lupus","COMPLETED",
"R01HL062394","NCT00007384","Longitudinal LDL-C Studies in Black and White Families","COMPLETED",
"P30CA043703","NCT00007904","Adjuvant Stage 2-3A Breast Cancer With Positive Lymph Nodes","COMPLETED",
"P30CA006516","NCT00007917","Gemcitabine Plus Flavopiridol in Treating Patients With Advanced Solid Tumors","COMPLETED",
"U01CA062490","NCT00007917","Gemcitabine Plus Flavopiridol in Treating Patients With Advanced Solid Tumors","COMPLETED",
"U01CA079778","NCT00008346","Digital Mammography Screening Trial (ACRIN6652)","COMPLETED",
"R01MH056511","NCT00009191","The Depression in Alzheimer's Disease Study (DIADS)","COMPLETED",
"U10HD021385","NCT00009620","Antenatal Phenobarbital to Prevent Neonatal Intracranial Hemorrhage","COMPLETED",
"M01RR008084","NCT00009633","Follow-up Visit of High Risk Infants","RECRUITING",
"U01HD019897","NCT00009633","Follow-up Visit of High Risk Infants","RECRUITING",
"U10HD027853","NCT00009633","Follow-up Visit of High Risk Infants","RECRUITING",
"U10HD027856","NCT00009633","Follow-up Visit of High Risk Infants","RECRUITING",
"U10HD027880","NCT00009633","Follow-up Visit of High Risk Infants","RECRUITING",
"U10HD036790","NCT00009633","Follow-up Visit of High Risk Infants","RECRUITING",
"U10HD040498","NCT00009633","Follow-up Visit of High Risk Infants","RECRUITING",
"U10HD042638","NCT00009633","Follow-up Visit of High Risk Infants","RECRUITING",
"U10HD053124","NCT00009633","Follow-up Visit of High Risk Infants","RECRUITING",
"UL1RR024139","NCT00009633","Follow-up Visit of High Risk Infants","RECRUITING",
"U10HD027851","NCT00009646","Trial of Indomethacin Prophylaxis in Preterm Infants (TIPP)","COMPLETED",
"P30CA051008","NCT00009958","Vaccine Therapy With or Without Sargramostim in Treating Patients With Cancer","TERMINATED",
"P30CA016087","NCT00010036","Carboplatin Plus Irinotecan in Treating Patients With Glioblastoma Multiforme","COMPLETED",
"R01AT000129","NCT00010478","Acupuncture and Hypertension","COMPLETED",
"P50AT000076","NCT00010634","Complementary Naturopathic Medicine for Periodontitis","COMPLETED",
"P50AT000084","NCT00010647","Cost-Effectiveness of and Long-Term Outcomes Following Acupuncture Treatment for Osteoarthritis of the Knee","COMPLETED",
"P50AT000090","NCT00010712","Effects of Black Cohosh on Menopausal Hot Flashes","COMPLETED",
"P50AT000066","NCT00010881","Oregon Center for Complementary and Alternative Medicine in Neurological Disorders","COMPLETED",
"P50AT000066","NCT00010920","Preventing Cognitive Decline With Alternative Therapies","COMPLETED",
"P50AT000008","NCT00010933","Treatment of Functional Abdominal Pain in Children: Evaluation of Relaxation/Guided Imagery and Chamomile Tea as Therapeutic Modalities","COMPLETED",
"R01AT000010","NCT00010972","Use of Acupuncture for Dental Pain: Testing a Model","COMPLETED",
"M01RR000070","NCT00011362","Dexamethasone Therapy in VLBW Infants at Risk of CLD","COMPLETED",
"U10CA021115","NCT00014118","Chemotherapy and Radiation Therapy in Treating Patients With Stage III or Stage IV Larynx or Oropharynx Cancer","COMPLETED",
"U10CA025224","NCT00014170","Gefitinib in Treating Patients With Newly Diagnosed Glioblastoma Multiforme","COMPLETED",
"P30CA023108","NCT00014430","Chemotherapy Plus Trastuzumab in Treating Patients With Breast Cancer","COMPLETED",
"P30CA023108","NCT00014456","Combination Chemotherapy Plus Filgrastim in Treating Patients With Advanced Solid Tumors","COMPLETED",
"U10HD036801","NCT00014989","Beneficial Effects of Antenatal Magnesium Sulfate (BEAM Trial)","COMPLETED",
"U10HD040500","NCT00014989","Beneficial Effects of Antenatal Magnesium Sulfate (BEAM Trial)","COMPLETED",
"U10HD040545","NCT00014989","Beneficial Effects of Antenatal Magnesium Sulfate (BEAM Trial)","COMPLETED",
"U10CA025224","NCT00015821","Thalidomide in Treating Patients With Myelofibrosis","COMPLETED",
"P30CA006973","NCT00015925","MS-275 in Treating Patients With Hematologic Cancer","COMPLETED",
"U10CA032102","NCT00015938","S0102: Docetaxel, Vinorelbine, and Filgrastim in Treating Women With Stage IV Breast Cancer","COMPLETED",
"U10CA025224","NCT00015990","Thalidomide in Treating Patients With Myelodysplastic Syndrome","COMPLETED",
"P30CA008748","NCT00016146","Vaccine Therapy Plus Biological Therapy in Treating Patients With Prostate Cancer","COMPLETED",
"M01RR000032","NCT00016523","Inhaled Nitric Oxide for Preterm Infants With Severe Respiratory Failure","TERMINATED",
"M01RR000750","NCT00016523","Inhaled Nitric Oxide for Preterm Infants With Severe Respiratory Failure","TERMINATED",
"U10HD034216","NCT00016523","Inhaled Nitric Oxide for Preterm Infants With Severe Respiratory Failure","TERMINATED",
"U10HD040461","NCT00016523","Inhaled Nitric Oxide for Preterm Infants With Severe Respiratory Failure","TERMINATED",
"U10CA027469","NCT00017004","Radiation Therapy and Cisplatin With or Without Epoetin Alfa in Treating Patients With Cervical Cancer and Anemia","COMPLETED",
"P30CA016059","NCT00017342","Bryostatin 1 and Cytarabine in Treating Patients With Relapsed Acute Myelogenous Leukemia","COMPLETED",
"P30CA016056","NCT00017485","Photodynamic Therapy in Treating Patients With Basal Cell Skin Cancer","COMPLETED",
"R01HL068630","NCT00017836","Mechanisms Linking Depression to Cardiovascular Risk","COMPLETED",
"U01DK056990","NCT00017953","Look AHEAD: Action for Health in Diabetes","COMPLETED",
"U01DK057149","NCT00017953","Look AHEAD: Action for Health in Diabetes","COMPLETED",
"U01DK057151","NCT00017953","Look AHEAD: Action for Health in Diabetes","COMPLETED",
"U01DK057171","NCT00017953","Look AHEAD: Action for Health in Diabetes","COMPLETED",
"U01DK057178","NCT00017953","Look AHEAD: Action for Health in Diabetes","COMPLETED",
"U01DK057219","NCT00017953","Look AHEAD: Action for Health in Diabetes","COMPLETED",
"U01MH060642","NCT00018863","Treatment of Attention Deficit Hyperactivity Disorder in Preschool-Age Children (PATS)","COMPLETED",
"U01MH060903","NCT00018863","Treatment of Attention Deficit Hyperactivity Disorder in Preschool-Age Children (PATS)","COMPLETED",
"P30CA022453","NCT00020722","Chemotherapy Followed by Peripheral Stem Cell Transplantation Plus Biological Therapy in Treating Women With Stage IV Breast Cancer","TERMINATED",
"P30CA051008","NCT00020748","Epirubicin Plus Irinotecan in Treating Patients With Advanced Cancer","COMPLETED",
"P30CA016042","NCT00020878","Celecoxib in Preventing Non-Small Cell Lung Cancer in Tobacco Smokers","COMPLETED",
"P30CA008748","NCT00020891","CT Scans in Guiding the Treatment of Patients With Prostate Cancer Who Are Undergoing Radiation Therapy","COMPLETED",
"P01CA027502","NCT00021294","Eflornithine With or Without Triamcinolone in Preventing Nonmelanoma Skin Cancer in Patients With Actinic Keratosis","COMPLETED",
"P30CA006927","NCT00021320","Combination Chemotherapy Plus Radiation Therapy in Treating Patients With Esophageal Cancer","COMPLETED",
"R01AR047298","NCT00021476","Preventing Chronic Whiplash Pain","COMPLETED",
"R01HL066430","NCT00021879","Visceral Adiposity and CVD Risk in Women","COMPLETED",
"R01HL067684","NCT00021931","Modification of Allergic Immunologic Response by Leukotriene Antagonists - Ancillary to ACRN IMPACT","COMPLETED",
"R01HL067691","NCT00021957","ESCAPE Mechanistic Substudies - Ancillary to ESCAPE","COMPLETED",
"R01HL068397","NCT00021970","Modifying Oxidative Damage in WAVE - Ancillary to WAVE","COMPLETED",
"R01HL063772","NCT00022789","Prevalence of Sleep-Disordered Breathing in Children","COMPLETED",
"K23AR002161","NCT00022841","Prevention of Steroid-Induced Osteoporosis in Children","TERMINATED",
"K23AR047631","NCT00022854","Pain Relief Results After Anterior Cruciate Ligament (ACL) Reconstruction","COMPLETED",
"R01DA009803","NCT00023283","Counseling Conditions for Buprenorphine in a Primary Care Clinic - 1","COMPLETED",
"R01HL066480","NCT00023556","Genetic Architecture of Heart Disease in Rural Brazil","COMPLETED",
"U01HL069013","NCT00023595","Comparison of Surgical and Medical Treatment for Congestive Heart Failure and Coronary Artery Disease","COMPLETED",
"U10CA031946","NCT00023751","Surgery With or Without Chemotherapy and Radiation Therapy in TreatingPatients With Stage I Rectal Cancer","COMPLETED",
"P30CA016672","NCT00024167","Chemotherapy With or Without Strontium-89 in Treating Patients With Prostate Cancer","TERMINATED",
"U10CA045809","NCT00024167","Chemotherapy With or Without Strontium-89 in Treating Patients With Prostate Cancer","TERMINATED",
"U01HL065652","NCT00024505","Multidisciplinary Study of Right Ventricular Dysplasia","COMPLETED",
"R01HL088215","NCT00024596","Family Heart Study - Subclinical Atherosclerosis Network (FHS-SCAN)","COMPLETED",
"P30CA015083","NCT00025025","Screening Tests in Detecting Colorectal Cancer","COMPLETED",
"U10CA098543","NCT00025038","Combination Chemotherapy Followed By Donor Bone Marrow or Umbilical Cord Blood Transplant in Treating Children With Newly Diagnosed Juvenile Myelomonocytic Leukemia","COMPLETED",
"U10CA031946","NCT00025207","Gefitinib in Treating Patients With Malignant Mesothelioma","COMPLETED",
"U10CA027469","NCT00025220","Thalidomide in Treating Patients With Recurrent or Persistent Cancer of the Uterus","COMPLETED",
"U01CA062505","NCT00025415","Imatinib Mesylate in Treating Patients With Advanced Cancer and Liver Dysfunction","COMPLETED",
"U10CA027469","NCT00025506","Thalidomide in Treating Patients With Recurrent or Persistent Carcinosarcoma of the Uterus","COMPLETED",
"R01HL067683","NCT00025766","Angioplasty and Heart Stents to Treat Individuals With an Occluded Artery Following a Heart Attack","COMPLETED",
"R01AT000310","NCT00026065","Hypertension: Prediction of Biofeedback Success","COMPLETED",
"U10CA031946","NCT00026130","Combination Chemotherapy and Radiation Therapy in Treating Patients With Pancreatic Cancer","COMPLETED",
"U01CA062491","NCT00026169","Imatinib Mesylate in Treating Patients With Advanced Cancer and Kidney Failure","COMPLETED",
"U10CA025224","NCT00026234","Hepatic Arterial Infusion Plus Chemotherapy in Treating Patients With Colorectal Cancer Metastatic to the Liver","COMPLETED",
"R21AT000291","NCT00027001","Qigong Therapy For Heart Device Patients","COMPLETED",
"R01NS038473","NCT00027209","Hormone Replacement in Menopausal Women With Epilepsy","COMPLETED",
"P30CA046592","NCT00027495","Curcumin for the Prevention of Colon Cancer","COMPLETED",
"P30CA015704","NCT00027820","Total-Body Irradiation and Fludarabine Phosphate Followed by Donor Peripheral Blood Stem Cell Transplant in Treating Patients With Hematologic Malignancies or Kidney Cancer","COMPLETED",
"U01CA070095","NCT00027872","Tipifarnib in Treating Older Patients With Previously Untreated Acute Myeloid Leukemia","COMPLETED",
"U01CA099176","NCT00027898","Bortezomib and Combination Chemotherapy in Treating Patients With Advanced Solid Tumors","COMPLETED",
"U01CA076576","NCT00028535","Interleukin-12, Paclitaxel, and Trastuzumab in Treating Patients With Solid Tumors","COMPLETED",
"P30CA022453","NCT00028548","XK469 in Treating Patients With Advanced Solid Tumors","COMPLETED",
"R01AT000842","NCT00029692","Effects of Ginseng and Ginkgo on Drug Disposition in Man","COMPLETED",
"R01AT000644","NCT00029783","Efficacy of Distant Healing in Glioblastoma Treatment","COMPLETED",
"R21AT000277","NCT00030030","Evaluating Silymarin for Chronic Hepatitis C","COMPLETED",
"R01HD039081","NCT00031122","Study of Genetic Risk Factors for Spina Bifida and Anencephaly","UNKNOWN STATUS",
"P60AR048093","NCT00032227","Carpal Tunnel Syndrome: Diagnosis and Treatment Trial","COMPLETED",
"P60AR047785","NCT00032240","Shoe Inserts for Treating Osteoarthritis of the Knee","COMPLETED",
"R21AT000407","NCT00032656","Adolescents' Use of Complementary and Alternative Medicine","COMPLETED",
"R21AT001012","NCT00032721","The Use of Reiki for Patients With Advanced AIDS","COMPLETED",
"R21AT000416","NCT00032760","Meditation-Based Treatment for Binge Eating Disorder","COMPLETED",
"U10CA013539","NCT00033293","Cyclophosphamide and Prednisone With or Without Immunoglobulin in Treating Abnormal Muscle Movement in Children With Neuroblastoma","ACTIVE, NOT RECRUITING",
"P30CA016672","NCT00033371","Celecoxib With or Without Eflornithine in Preventing Colorectal Cancer in Patients With Familial Adenomatous Polyposis","COMPLETED",
"R01NS027116","NCT00033917","Indomethacin Germinal Matrix Hemorrhage/Intraventricular Hemorrhage (GMH/IVH) Prevention Trial","COMPLETED",
"R21AT000391","NCT00035438","St. John's Wort Vs. Placebo in Obsessive-Compulsive Disorder.","COMPLETED",
"R01HL068737","NCT00035672","Genetic Predictors of Incident Cardiovascular Disease","WITHDRAWN",
"R01HL064122","NCT00035763","Pain in Sickle Cell Epidemiologic Study","COMPLETED",
"U10CA032102","NCT00036751","Imatinib Mesylate in Treating Patients With Stage III or Stage IV Ovarian Epithelial or Primary Peritoneal Cancer","COMPLETED",
"U01CA069854","NCT00036777","UCN-01 and Carboplatin in Treating Patients With Advanced Solid Tumors","COMPLETED",
"P30CA014520","NCT00036790","Motexafin Gadolinium and Doxorubicin in Treating Patients With Advanced Cancer","COMPLETED",
